id,batchID,batchIDLastChangedAt,block_num,block_numLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,name,nameLastChangedAt,phase,phaseLastChangedAt,phase_num,phase_numLastChangedAt,speaker_index,speaker_indexLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,target,targetLastChangedAt,target_num,target_numLastChangedAt,target_order,target_orderLastChangedAt,transition_type,transition_typeLastChangedAt,trial_num,trial_numLastChangedAt,_sourceRun
01KJP3CM91MTSHTCQY8JW98BQT,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.823509199Z,0.0,2026-03-02T01:42:46.823509199Z,True,2026-03-02T01:44:50.367568625Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.823509199Z,1,2026-03-02T01:42:46.823509199Z,False,2026-03-02T01:43:53.924153215Z,Phase 1: Block 1,2026-03-02T01:42:46.823509199Z,refgame,2026-03-02T01:42:46.823509199Z,1.0,2026-03-02T01:42:46.823509199Z,0.0,2026-03-02T01:42:46.823509199Z,2,2026-03-02T01:42:47.021596354Z,True,2026-03-02T01:43:53.532807995Z,page7-107,2026-03-02T01:42:46.823509199Z,1.0,2026-03-02T01:42:46.823509199Z,"[""page5-28"",""page7-107"",""page3-35"",""page7-255"",""page9-46"",""page-B""]",2026-03-02T01:42:46.823509199Z,,,1.0,2026-03-02T01:42:46.823509199Z,20260301_214147
01KJP3CMA8RYSHRF0RKHSGK2ZM,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.856694982Z,3.0,2026-03-02T01:42:46.856694982Z,True,2026-03-02T02:00:10.707627791Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.856694982Z,19,2026-03-02T01:42:46.856694982Z,False,2026-03-02T01:59:23.390255296Z,Phase 1: Block 4,2026-03-02T01:42:46.856694982Z,refgame,2026-03-02T01:42:46.856694982Z,1.0,2026-03-02T01:42:46.856694982Z,0.0,2026-03-02T01:42:46.856694982Z,2,2026-03-02T01:42:47.379345254Z,True,2026-03-02T01:59:23.081853868Z,page7-255,2026-03-02T01:42:46.856694982Z,1.0,2026-03-02T01:42:46.856694982Z,"[""page7-107"",""page7-255"",""page9-46"",""page-B"",""page5-28"",""page3-35""]",2026-03-02T01:42:46.856694982Z,,,19.0,2026-03-02T01:42:46.856694982Z,20260301_214147
01KJP3CMAHF5MFM19XH831Z9DY,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.865735139Z,0.0,2026-03-02T01:42:46.865735139Z,True,2026-03-02T02:14:53.935984481Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.865735139Z,39,2026-03-02T01:42:46.865735139Z,False,2026-03-02T02:14:21.302566513Z,Phase 2: Block 1,2026-03-02T01:42:46.865735139Z,refgame,2026-03-02T01:42:46.865735139Z,2.0,2026-03-02T01:42:46.865735139Z,0.0,2026-03-02T01:42:46.865735139Z,2,2026-03-02T01:42:47.729597548Z,True,2026-03-02T02:14:20.930369504Z,page7-255,2026-03-02T01:42:46.865735139Z,2.0,2026-03-02T01:42:46.865735139Z,"[""page3-35"",""page7-107"",""page7-255"",""page-B"",""page9-46"",""page5-28""]",2026-03-02T01:42:46.865735139Z,,,38.0,2026-03-02T01:42:46.865735139Z,20260301_214147
01KJP3CMBJ6PGF7BT2SWHN128N,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.898594488Z,4.0,2026-03-02T01:42:46.898594488Z,True,2026-03-02T02:29:16.322019269Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.898594488Z,65,2026-03-02T01:42:46.898594488Z,False,2026-03-02T02:28:45.445638641Z,Phase 2: Block 5,2026-03-02T01:42:46.898594488Z,refgame,2026-03-02T01:42:46.898594488Z,2.0,2026-03-02T01:42:46.898594488Z,1.0,2026-03-02T01:42:46.898594488Z,2,2026-03-02T01:42:48.204645966Z,True,2026-03-02T02:28:44.964861441Z,page7-255,2026-03-02T01:42:46.898594488Z,4.0,2026-03-02T01:42:46.898594488Z,"[""page-B"",""page3-35"",""page5-28"",""page9-46"",""page7-255"",""page7-107""]",2026-03-02T01:42:46.898594488Z,,,64.0,2026-03-02T01:42:46.898594488Z,20260301_214147
01KJP3CMBEY573MQS1TAMZDBC6,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.894485899Z,0.0,2026-03-02T01:42:46.894485899Z,True,2026-03-02T01:45:42.692946621Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.894485899Z,2,2026-03-02T01:42:46.894485899Z,False,2026-03-02T01:44:50.774097999Z,Phase 1: Block 1,2026-03-02T01:42:46.894485899Z,refgame,2026-03-02T01:42:46.894485899Z,1.0,2026-03-02T01:42:46.894485899Z,0.0,2026-03-02T01:42:46.894485899Z,2,2026-03-02T01:42:47.043602627Z,True,2026-03-02T01:44:50.409495872Z,page3-35,2026-03-02T01:42:46.894485899Z,2.0,2026-03-02T01:42:46.894485899Z,"[""page5-28"",""page7-107"",""page3-35"",""page7-255"",""page9-46"",""page-B""]",2026-03-02T01:42:46.894485899Z,,,2.0,2026-03-02T01:42:46.894485899Z,20260301_214147
01KJP3CMDD0K8FB8PPX8QTR2TD,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.957667677Z,3.0,2026-03-02T01:42:46.957667677Z,True,2026-03-02T02:25:35.66191464Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.957667677Z,58,2026-03-02T01:42:46.957667677Z,False,2026-03-02T02:25:12.514306699Z,Phase 2: Block 4,2026-03-02T01:42:46.957667677Z,refgame,2026-03-02T01:42:46.957667677Z,2.0,2026-03-02T01:42:46.957667677Z,0.0,2026-03-02T01:42:46.957667677Z,2,2026-03-02T01:42:48.084613248Z,True,2026-03-02T02:25:12.027822264Z,page3-35,2026-03-02T01:42:46.957667677Z,3.0,2026-03-02T01:42:46.957667677Z,"[""page7-107"",""page7-255"",""page-B"",""page3-35"",""page9-46"",""page5-28""]",2026-03-02T01:42:46.957667677Z,,,57.0,2026-03-02T01:42:46.957667677Z,20260301_214147
01KJP3CM9HM5VMN0HF5GSQJZ6G,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.833201013Z,4.0,2026-03-02T01:42:46.833201013Z,True,2026-03-02T02:05:34.336719502Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.833201013Z,26,2026-03-02T01:42:46.833201013Z,False,2026-03-02T02:05:05.897722195Z,Phase 1: Block 5,2026-03-02T01:42:46.833201013Z,refgame,2026-03-02T01:42:46.833201013Z,1.0,2026-03-02T01:42:46.833201013Z,1.0,2026-03-02T01:42:46.833201013Z,2,2026-03-02T01:42:47.495346092Z,True,2026-03-02T02:05:05.551537758Z,page-B,2026-03-02T01:42:46.833201013Z,2.0,2026-03-02T01:42:46.833201013Z,"[""page7-255"",""page9-46"",""page-B"",""page7-107"",""page5-28"",""page3-35""]",2026-03-02T01:42:46.833201013Z,,,26.0,2026-03-02T01:42:46.833201013Z,20260301_214147
01KJP3CMA9QVGAE5H6NH66V55J,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.857900908Z,4.0,2026-03-02T01:42:46.857900908Z,True,2026-03-02T02:04:14.457801873Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.857900908Z,24,2026-03-02T01:42:46.857900908Z,False,2026-03-02T02:03:24.816308081Z,Phase 1: Block 5,2026-03-02T01:42:46.857900908Z,refgame,2026-03-02T01:42:46.857900908Z,1.0,2026-03-02T01:42:46.857900908Z,1.0,2026-03-02T01:42:46.857900908Z,2,2026-03-02T01:42:47.461943253Z,True,2026-03-02T02:03:24.446806017Z,page7-255,2026-03-02T01:42:46.857900908Z,0.0,2026-03-02T01:42:46.857900908Z,"[""page7-255"",""page9-46"",""page-B"",""page7-107"",""page5-28"",""page3-35""]",2026-03-02T01:42:46.857900908Z,,,24.0,2026-03-02T01:42:46.857900908Z,20260301_214147
01KJP3CMBVE81PP15CPHWYHTW1,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.907580526Z,1.0,2026-03-02T01:42:46.907580526Z,True,2026-03-02T02:18:16.474793153Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.907580526Z,45,2026-03-02T01:42:46.907580526Z,False,2026-03-02T02:17:45.240604963Z,Phase 2: Block 2,2026-03-02T01:42:46.907580526Z,refgame,2026-03-02T01:42:46.907580526Z,2.0,2026-03-02T01:42:46.907580526Z,1.0,2026-03-02T01:42:46.907580526Z,2,2026-03-02T01:42:47.835315657Z,True,2026-03-02T02:17:44.817781182Z,page3-35,2026-03-02T01:42:46.907580526Z,2.0,2026-03-02T01:42:46.907580526Z,"[""page7-107"",""page7-255"",""page3-35"",""page5-28"",""page9-46"",""page-B""]",2026-03-02T01:42:46.907580526Z,,,44.0,2026-03-02T01:42:46.907580526Z,20260301_214147
01KJP3CMBWC2VTRPN2G686DK6W,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.908119864Z,3.0,2026-03-02T01:42:46.908119864Z,True,2026-03-02T02:26:09.399311873Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.908119864Z,59,2026-03-02T01:42:46.908119864Z,False,2026-03-02T02:25:36.133915247Z,Phase 2: Block 4,2026-03-02T01:42:46.908119864Z,refgame,2026-03-02T01:42:46.908119864Z,2.0,2026-03-02T01:42:46.908119864Z,0.0,2026-03-02T01:42:46.908119864Z,2,2026-03-02T01:42:48.104030256Z,True,2026-03-02T02:25:35.758464059Z,page9-46,2026-03-02T01:42:46.908119864Z,4.0,2026-03-02T01:42:46.908119864Z,"[""page7-107"",""page7-255"",""page-B"",""page3-35"",""page9-46"",""page5-28""]",2026-03-02T01:42:46.908119864Z,,,58.0,2026-03-02T01:42:46.908119864Z,20260301_214147
01KJP3CMBKFK80J9EKRNSR927F,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.899443996Z,4.0,2026-03-02T01:42:46.899443996Z,True,2026-03-02T02:28:15.067764263Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.899443996Z,63,2026-03-02T01:42:46.899443996Z,False,2026-03-02T02:27:52.097150269Z,Phase 2: Block 5,2026-03-02T01:42:46.899443996Z,refgame,2026-03-02T01:42:46.899443996Z,2.0,2026-03-02T01:42:46.899443996Z,1.0,2026-03-02T01:42:46.899443996Z,2,2026-03-02T01:42:48.171489381Z,True,2026-03-02T02:27:51.644158437Z,page5-28,2026-03-02T01:42:46.899443996Z,2.0,2026-03-02T01:42:46.899443996Z,"[""page-B"",""page3-35"",""page5-28"",""page9-46"",""page7-255"",""page7-107""]",2026-03-02T01:42:46.899443996Z,,,62.0,2026-03-02T01:42:46.899443996Z,20260301_214147
01KJP3CMBR8ZCV7RSYDX6Q6Y1A,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.904943303Z,1.0,2026-03-02T01:42:46.904943303Z,True,2026-03-02T02:18:53.538063966Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.904943303Z,46,2026-03-02T01:42:46.904943303Z,False,2026-03-02T02:18:16.994856356Z,Phase 2: Block 2,2026-03-02T01:42:46.904943303Z,refgame,2026-03-02T01:42:46.904943303Z,2.0,2026-03-02T01:42:46.904943303Z,1.0,2026-03-02T01:42:46.904943303Z,2,2026-03-02T01:42:47.851164981Z,True,2026-03-02T02:18:16.510148674Z,page5-28,2026-03-02T01:42:46.904943303Z,3.0,2026-03-02T01:42:46.904943303Z,"[""page7-107"",""page7-255"",""page3-35"",""page5-28"",""page9-46"",""page-B""]",2026-03-02T01:42:46.904943303Z,,,45.0,2026-03-02T01:42:46.904943303Z,20260301_214147
01KJP3CMBS7SJQ0F7Z43MYKRY0,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.905857777Z,1.0,2026-03-02T01:42:46.905857777Z,True,2026-03-02T02:17:11.366343308Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.905857777Z,43,2026-03-02T01:42:46.905857777Z,False,2026-03-02T02:16:33.802364048Z,Phase 2: Block 2,2026-03-02T01:42:46.905857777Z,refgame,2026-03-02T01:42:46.905857777Z,2.0,2026-03-02T01:42:46.905857777Z,1.0,2026-03-02T01:42:46.905857777Z,2,2026-03-02T01:42:47.794887652Z,True,2026-03-02T02:16:33.386326145Z,page7-107,2026-03-02T01:42:46.905857777Z,0.0,2026-03-02T01:42:46.905857777Z,"[""page7-107"",""page7-255"",""page3-35"",""page5-28"",""page9-46"",""page-B""]",2026-03-02T01:42:46.905857777Z,,,42.0,2026-03-02T01:42:46.905857777Z,20260301_214147
01KJP3CM9G3FDFJTW5V5C4PXCB,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.832498493Z,5.0,2026-03-02T01:42:46.832498493Z,True,2026-03-02T02:12:02.098873398Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.832498493Z,35,2026-03-02T01:42:46.832498493Z,False,2026-03-02T02:11:22.368146172Z,Phase 1: Block 6,2026-03-02T01:42:46.832498493Z,refgame,2026-03-02T01:42:46.832498493Z,1.0,2026-03-02T01:42:46.832498493Z,2.0,2026-03-02T01:42:46.832498493Z,2,2026-03-02T01:42:47.65108785Z,True,2026-03-02T02:11:21.982706229Z,page7-255,2026-03-02T01:42:46.832498493Z,5.0,2026-03-02T01:42:46.832498493Z,"[""page9-46"",""page3-35"",""page5-28"",""page7-107"",""page-B"",""page7-255""]",2026-03-02T01:42:46.832498493Z,,,35.0,2026-03-02T01:42:46.832498493Z,20260301_214147
01KJP3CM9ZZCXCMMAE2E0RMM7V,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.849474707Z,0.0,2026-03-02T01:42:46.849474707Z,True,2026-03-02T02:13:43.233183814Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.849474707Z,37,2026-03-02T01:42:46.849474707Z,False,2026-03-02T02:13:02.989443718Z,Phase 2: Block 1,2026-03-02T01:42:46.849474707Z,refgame,2026-03-02T01:42:46.849474707Z,2.0,2026-03-02T01:42:46.849474707Z,0.0,2026-03-02T01:42:46.849474707Z,2,2026-03-02T01:42:47.686059109Z,True,2026-03-02T02:13:02.545247049Z,page3-35,2026-03-02T01:42:46.849474707Z,0.0,2026-03-02T01:42:46.849474707Z,"[""page3-35"",""page7-107"",""page7-255"",""page-B"",""page9-46"",""page5-28""]",2026-03-02T01:42:46.849474707Z,,,36.0,2026-03-02T01:42:46.849474707Z,20260301_214147
01KJP3CMA3QJVBG0N9R3K5JB6B,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.851423195Z,1.0,2026-03-02T01:42:46.851423195Z,True,2026-03-02T01:54:05.392735086Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.851423195Z,11,2026-03-02T01:42:46.851423195Z,False,2026-03-02T01:53:07.404274409Z,Phase 1: Block 2,2026-03-02T01:42:46.851423195Z,refgame,2026-03-02T01:42:46.851423195Z,1.0,2026-03-02T01:42:46.851423195Z,1.0,2026-03-02T01:42:46.851423195Z,2,2026-03-02T01:42:47.237741831Z,True,2026-03-02T01:53:07.056435085Z,page7-255,2026-03-02T01:42:46.851423195Z,5.0,2026-03-02T01:42:46.851423195Z,"[""page3-35"",""page9-46"",""page-B"",""page5-28"",""page7-107"",""page7-255""]",2026-03-02T01:42:46.851423195Z,,,11.0,2026-03-02T01:42:46.851423195Z,20260301_214147
01KJP3CMACAF76HADC108S9D9K,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.860898134Z,2.0,2026-03-02T01:42:46.860898134Z,True,2026-03-02T01:56:35.993477113Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.860898134Z,14,2026-03-02T01:42:46.860898134Z,False,2026-03-02T01:55:45.783802103Z,Phase 1: Block 3,2026-03-02T01:42:46.860898134Z,refgame,2026-03-02T01:42:46.860898134Z,1.0,2026-03-02T01:42:46.860898134Z,2.0,2026-03-02T01:42:46.860898134Z,2,2026-03-02T01:42:47.29674589Z,True,2026-03-02T01:55:45.467827202Z,page7-255,2026-03-02T01:42:46.860898134Z,2.0,2026-03-02T01:42:46.860898134Z,"[""page3-35"",""page-B"",""page7-255"",""page7-107"",""page5-28"",""page9-46""]",2026-03-02T01:42:46.860898134Z,,,14.0,2026-03-02T01:42:46.860898134Z,20260301_214147
01KJP3CMAKBY4EQ2P7F82DKW77,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.867217724Z,0.0,2026-03-02T01:42:46.867217724Z,True,2026-03-02T02:14:20.865471681Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.867217724Z,38,2026-03-02T01:42:46.867217724Z,False,2026-03-02T02:13:43.684467046Z,Phase 2: Block 1,2026-03-02T01:42:46.867217724Z,refgame,2026-03-02T01:42:46.867217724Z,2.0,2026-03-02T01:42:46.867217724Z,0.0,2026-03-02T01:42:46.867217724Z,2,2026-03-02T01:42:47.705536209Z,True,2026-03-02T02:13:43.290027471Z,page7-107,2026-03-02T01:42:46.867217724Z,1.0,2026-03-02T01:42:46.867217724Z,"[""page3-35"",""page7-107"",""page7-255"",""page-B"",""page9-46"",""page5-28""]",2026-03-02T01:42:46.867217724Z,,,37.0,2026-03-02T01:42:46.867217724Z,20260301_214147
01KJP3CMBTAF42N8FWMHY0NA6A,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.906257893Z,0.0,2026-03-02T01:42:46.906257893Z,True,2026-03-02T02:16:33.297877034Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.906257893Z,42,2026-03-02T01:42:46.906257893Z,False,2026-03-02T02:15:58.679213379Z,Phase 2: Block 1,2026-03-02T01:42:46.906257893Z,refgame,2026-03-02T01:42:46.906257893Z,2.0,2026-03-02T01:42:46.906257893Z,0.0,2026-03-02T01:42:46.906257893Z,2,2026-03-02T01:42:47.777706554Z,True,2026-03-02T02:15:58.206715736Z,page5-28,2026-03-02T01:42:46.906257893Z,5.0,2026-03-02T01:42:46.906257893Z,"[""page3-35"",""page7-107"",""page7-255"",""page-B"",""page9-46"",""page5-28""]",2026-03-02T01:42:46.906257893Z,,,41.0,2026-03-02T01:42:46.906257893Z,20260301_214147
01KJP3CMDE74QAQYSEE95EGXZR,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.958910375Z,5.0,2026-03-02T01:42:46.958910375Z,True,2026-03-02T02:31:12.538534257Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.958910375Z,69,2026-03-02T01:42:46.958910375Z,False,2026-03-02T02:30:44.717252843Z,Phase 2: Block 6,2026-03-02T01:42:46.958910375Z,refgame,2026-03-02T01:42:46.958910375Z,2.0,2026-03-02T01:42:46.958910375Z,2.0,2026-03-02T01:42:46.958910375Z,2,2026-03-02T01:42:48.268745007Z,True,2026-03-02T02:30:44.247943304Z,page7-107,2026-03-02T01:42:46.958910375Z,2.0,2026-03-02T01:42:46.958910375Z,"[""page-B"",""page7-255"",""page7-107"",""page3-35"",""page9-46"",""page5-28""]",2026-03-02T01:42:46.958910375Z,,,68.0,2026-03-02T01:42:46.958910375Z,20260301_214147
01KJP3CMDM8CDWRZ2R580XTXJP,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.964063598Z,2.0,2026-03-02T01:42:46.964063598Z,True,2026-03-02T02:23:29.639728834Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.964063598Z,54,2026-03-02T01:42:46.964063598Z,False,2026-03-02T02:22:57.03274386Z,Phase 2: Block 3,2026-03-02T01:42:46.964063598Z,refgame,2026-03-02T01:42:46.964063598Z,2.0,2026-03-02T01:42:46.964063598Z,2.0,2026-03-02T01:42:46.964063598Z,2,2026-03-02T01:42:48.009531959Z,True,2026-03-02T02:22:56.593616628Z,page3-35,2026-03-02T01:42:46.964063598Z,5.0,2026-03-02T01:42:46.964063598Z,"[""page9-46"",""page-B"",""page5-28"",""page7-255"",""page7-107"",""page3-35""]",2026-03-02T01:42:46.964063598Z,,,53.0,2026-03-02T01:42:46.964063598Z,20260301_214147
01KJP3CMBKFK80J9EKSVWKNESX,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.899989329Z,2.0,2026-03-02T01:42:46.899989329Z,True,2026-03-02T02:22:56.500154929Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.899989329Z,53,2026-03-02T01:42:46.899989329Z,False,2026-03-02T02:22:20.022027624Z,Phase 2: Block 3,2026-03-02T01:42:46.899989329Z,refgame,2026-03-02T01:42:46.899989329Z,2.0,2026-03-02T01:42:46.899989329Z,2.0,2026-03-02T01:42:46.899989329Z,2,2026-03-02T01:42:47.988591911Z,True,2026-03-02T02:22:19.595472685Z,page7-107,2026-03-02T01:42:46.899989329Z,4.0,2026-03-02T01:42:46.899989329Z,"[""page9-46"",""page-B"",""page5-28"",""page7-255"",""page7-107"",""page3-35""]",2026-03-02T01:42:46.899989329Z,,,52.0,2026-03-02T01:42:46.899989329Z,20260301_214147
01KJP3CMBMKHYMYM5B8F70E256,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.900317204Z,2.0,2026-03-02T01:42:46.900317204Z,True,2026-03-02T02:22:19.500695409Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.900317204Z,52,2026-03-02T01:42:46.900317204Z,False,2026-03-02T02:21:48.420540407Z,Phase 2: Block 3,2026-03-02T01:42:46.900317204Z,refgame,2026-03-02T01:42:46.900317204Z,2.0,2026-03-02T01:42:46.900317204Z,2.0,2026-03-02T01:42:46.900317204Z,2,2026-03-02T01:42:47.971415578Z,True,2026-03-02T02:21:48.023055316Z,page7-255,2026-03-02T01:42:46.900317204Z,3.0,2026-03-02T01:42:46.900317204Z,"[""page9-46"",""page-B"",""page5-28"",""page7-255"",""page7-107"",""page3-35""]",2026-03-02T01:42:46.900317204Z,,,51.0,2026-03-02T01:42:46.900317204Z,20260301_214147
01KJP3CMBN46GH887MB8939EJF,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.901035584Z,2.0,2026-03-02T01:42:46.901035584Z,True,2026-03-02T02:21:12.469077567Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.901035584Z,50,2026-03-02T01:42:46.901035584Z,False,2026-03-02T02:20:40.616995044Z,Phase 2: Block 3,2026-03-02T01:42:46.901035584Z,refgame,2026-03-02T01:42:46.901035584Z,2.0,2026-03-02T01:42:46.901035584Z,2.0,2026-03-02T01:42:46.901035584Z,2,2026-03-02T01:42:47.933675449Z,True,2026-03-02T02:20:40.192966465Z,page-B,2026-03-02T01:42:46.901035584Z,1.0,2026-03-02T01:42:46.901035584Z,"[""page9-46"",""page-B"",""page5-28"",""page7-255"",""page7-107"",""page3-35""]",2026-03-02T01:42:46.901035584Z,,,49.0,2026-03-02T01:42:46.901035584Z,20260301_214147
01KJP3CMA2DMARPZNDKST5PAHK,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.850546621Z,2.0,2026-03-02T01:42:46.850546621Z,True,2026-03-02T01:55:00.319179521Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.850546621Z,12,2026-03-02T01:42:46.850546621Z,False,2026-03-02T01:54:05.763157981Z,Phase 1: Block 3,2026-03-02T01:42:46.850546621Z,refgame,2026-03-02T01:42:46.850546621Z,1.0,2026-03-02T01:42:46.850546621Z,2.0,2026-03-02T01:42:46.850546621Z,2,2026-03-02T01:42:47.257073584Z,True,2026-03-02T01:54:05.465997943Z,page3-35,2026-03-02T01:42:46.850546621Z,0.0,2026-03-02T01:42:46.850546621Z,"[""page3-35"",""page-B"",""page7-255"",""page7-107"",""page5-28"",""page9-46""]",2026-03-02T01:42:46.850546621Z,,,12.0,2026-03-02T01:42:46.850546621Z,20260301_214147
01KJP3CMA40B4VRTJH6C7V9B9C,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.852094055Z,1.0,2026-03-02T01:42:46.852094055Z,True,2026-03-02T01:53:06.979841343Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.852094055Z,10,2026-03-02T01:42:46.852094055Z,False,2026-03-02T01:52:10.665094922Z,Phase 1: Block 2,2026-03-02T01:42:46.852094055Z,refgame,2026-03-02T01:42:46.852094055Z,1.0,2026-03-02T01:42:46.852094055Z,1.0,2026-03-02T01:42:46.852094055Z,2,2026-03-02T01:42:47.21089408Z,True,2026-03-02T01:52:10.363360629Z,page7-107,2026-03-02T01:42:46.852094055Z,4.0,2026-03-02T01:42:46.852094055Z,"[""page3-35"",""page9-46"",""page-B"",""page5-28"",""page7-107"",""page7-255""]",2026-03-02T01:42:46.852094055Z,,,10.0,2026-03-02T01:42:46.852094055Z,20260301_214147
01KJP3CMAFDPF36KC30JR892WV,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.863167733Z,,,True,2026-03-02T02:13:02.476535896Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.863167733Z,36,2026-03-02T01:42:46.863167733Z,False,2026-03-02T02:12:02.489173439Z,,,transition,2026-03-02T01:42:46.863167733Z,,,,,1,2026-03-02T01:42:47.666982228Z,True,2026-03-02T02:12:02.165351711Z,,,,,,,phase_2,2026-03-02T01:42:46.863167733Z,,,20260301_214147
01KJP3CMAFDPF36KC3154ZNWEH,01KJP22PWG1Y2G4YMBC8YXBSPW,2026-03-02T01:42:46.863951353Z,5.0,2026-03-02T01:42:46.863951353Z,True,2026-03-02T02:10:26.23531527Z,01KJP22PXRH9VYFY7Z1HZVNSMN,2026-03-02T01:42:46.863951353Z,32,2026-03-02T01:42:46.863951353Z,False,2026-03-02T02:09:43.470544877Z,Phase 1: Block 6,2026-03-02T01:42:46.863951353Z,refgame,2026-03-02T01:42:46.863951353Z,1.0,2026-03-02T01:42:46.863951353Z,2.0,2026-03-02T01:42:46.863951353Z,2,2026-03-02T01:42:47.588303278Z,True,2026-03-02T02:09:43.124202979Z,page5-28,2026-03-02T01:42:46.863951353Z,2.0,2026-03-02T01:42:46.863951353Z,"[""page9-46"",""page3-35"",""page5-28"",""page7-107"",""page-B"",""page7-255""]",2026-03-02T01:42:46.863951353Z,,,32.0,2026-03-02T01:42:46.863951353Z,20260301_214147
