gameId,target,speaker1,speaker2,group1,group2,sameGroup,similarity,blockNum,phaseNum
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN78JVY5FN5QXW9XGGE72RG,A,A,1,0.6461703181266785,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN78M7563R5D9TQE5G142DA,A,C,0,0.3716889023780823,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN791EPN054R2NTQQ1BFXJ5,A,A,1,0.5583518743515015,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.13393400609493256,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN79Y7T0VZNKHTSJRZWTDZ5,A,B,0,0.10129909962415695,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78B0TFR8F59JDGD057XNS,01KJN79ZDP3YNFFHHQA302PJDP,A,C,0,0.1628817617893219,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN78JVY5FN5QXW9XGGE72RG,B,A,0,0.02874165214598179,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN78M7563R5D9TQE5G142DA,B,C,0,0.11041167378425598,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN791EPN054R2NTQQ1BFXJ5,B,A,0,-0.0353686660528183,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN796KT7FCNV2F9QNCQDSES,B,C,0,0.04303405433893204,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN79Y7T0VZNKHTSJRZWTDZ5,B,B,1,0.9035961031913757,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78CQJ3KY7VMGAR6F3D4S0,01KJN79ZDP3YNFFHHQA302PJDP,B,C,0,0.0942353680729866,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78JVY5FN5QXW9XGGE72RG,01KJN78M7563R5D9TQE5G142DA,A,C,0,0.33286333084106445,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78JVY5FN5QXW9XGGE72RG,01KJN791EPN054R2NTQQ1BFXJ5,A,A,1,0.8162944316864014,5.0,1.0
01KJN6MMPQTMDYRN709968YFN1,page-B,01KJN78JVY5FN5QXW9XGGE72RG,01KJN796KT7FCNV2F9QNCQDSES,A,C,0,0.17829342186450958,5.0,1.0
