gameId,roundId,blockNum,phase,phaseNum,target,group,senderId,senderName,senderRole,text,timestamp,trialNum,tangramSet
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA6W7PDKD1XA0DCC90G,3.0,refgame,1.0,page9-46,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,pyramid one,1772416830869,20.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA6W7PDKD1XA0DCC90G,3.0,refgame,1.0,page9-46,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Rectangle taken out on the left,1772416844682,20.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA6W7PDKD1XA0DCC90G,3.0,refgame,1.0,page9-46,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,listener,You're killing it repi,1772416848912,20.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RJRCZH50A,1.0,refgame,1.0,page5-28,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,turtle looking with a rectangular body,1772416287131,9.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RJRCZH50A,1.0,refgame,1.0,page5-28,C,01KJP2SDQCR0935BS4E06A6D2G,Felu,speaker,the muffler one it a sideways rectangle,1772416288678,9.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RJRCZH50A,1.0,refgame,1.0,page5-28,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,head is on the right,1772416295724,9.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RJRCZH50A,1.0,refgame,1.0,page5-28,B,01KJP2RVD8SK7AN1X5EMGRM458,Zuda,speaker,"cigarette box with cigarette coming from right side, rectangle that goes to right",1772416306289,9.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RJRCZH50A,1.0,refgame,1.0,page5-28,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,listener,Shape of the head?,1772416308342,9.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RJRCZH50A,1.0,refgame,1.0,page5-28,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,turtle neck is extended,1772416314721,9.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RKHSGK2ZM,3.0,refgame,1.0,page7-255,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,I think we said bird? Sidways triangle,1772416781007,19.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RKHSGK2ZM,3.0,refgame,1.0,page7-255,C,01KJP2SNNP4ZB6K1QMGZX5CC0T,Lika,speaker,"bunny with triangle and parlleagram on top, Jason Lika here",1772416781590,19.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RKHSGK2ZM,3.0,refgame,1.0,page7-255,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,it's that person in hood jumping again,1772416784868,19.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RKHSGK2ZM,3.0,refgame,1.0,page7-255,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,WIth the tip to the right,1772416787817,19.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RKHSGK2ZM,3.0,refgame,1.0,page7-255,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Trapezoid at the back of its head,1772416794524,19.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RKHSGK2ZM,3.0,refgame,1.0,page7-255,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Triangle for beak,1772416800819,19.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA8RYSHRF0RKHSGK2ZM,3.0,refgame,1.0,page7-255,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,listener,Rooster?,1772416802052,19.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6KRSK0ZEP,4.0,refgame,1.0,page9-46,B,01KJP2RVD8SK7AN1X5EMGRM458,Zuda,speaker,big mouth left,1772417059273,25.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6KRSK0ZEP,4.0,refgame,1.0,page9-46,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,listener,We call that the rooster btw,1772417059873,25.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6KRSK0ZEP,4.0,refgame,1.0,page9-46,C,01KJP2SDQCR0935BS4E06A6D2G,Felu,speaker,pyramid with rectangle cut out in the middle,1772417065695,25.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6KRSK0ZEP,4.0,refgame,1.0,page9-46,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,"paper clip remover, rectangle white hole",1772417076270,25.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6KRSK0ZEP,4.0,refgame,1.0,page9-46,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,listener,Pyramid missing top?,1772417087435,25.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6MN94KJAD,3.0,refgame,1.0,page7-107,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,listener,Lets get it,1772416736436,18.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6MN94KJAD,3.0,refgame,1.0,page7-107,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Fireball,1772416738017,18.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6MN94KJAD,3.0,refgame,1.0,page7-107,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,With diamond,1772416741099,18.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6MN94KJAD,3.0,refgame,1.0,page7-107,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,our favorite asteroid,1772416746010,18.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6MN94KJAD,3.0,refgame,1.0,page7-107,C,01KJP2SNNP4ZB6K1QMGZX5CC0T,Lika,speaker,bird head with diamond hole in center (Jason here (Lika)),1772416750898,18.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6NH66V55J,4.0,refgame,1.0,page7-255,C,01KJP2SDQCR0935BS4E06A6D2G,Felu,speaker,bunny,1772417009012,24.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6NH66V55J,4.0,refgame,1.0,page7-255,B,01KJP2RVD8SK7AN1X5EMGRM458,Zuda,speaker,hood person,1772417012312,24.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6NH66V55J,4.0,refgame,1.0,page7-255,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,bird looking one with the small triangle head on the right,1772417022964,24.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMA9QVGAE5H6NH66V55J,4.0,refgame,1.0,page7-255,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,listener,Rooster?,1772417038737,24.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MNKJ2FZXV,2.0,refgame,1.0,page9-46,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Its a pyramid with the top cut off,1772416686306,17.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MNKJ2FZXV,2.0,refgame,1.0,page9-46,C,01KJP2SNNP4ZB6K1QMGZX5CC0T,Lika,listener,good job Nori!,1772416693281,17.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MNKJ2FZXV,2.0,refgame,1.0,page9-46,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,And a rectangular hole on the left,1772416694207,17.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MNKJ2FZXV,2.0,refgame,1.0,page9-46,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,Pyramid shape with rectangle cut out of it,1772416694564,17.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MNKJ2FZXV,2.0,refgame,1.0,page9-46,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,Thanks,1772416697471,17.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MNKJ2FZXV,2.0,refgame,1.0,page9-46,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,alligator with big mouth going left,1772416698762,17.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MPFEXD6K7,2.0,refgame,1.0,page-B,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,The bunny thing,1772416507720,13.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MPFEXD6K7,2.0,refgame,1.0,page-B,C,01KJP2SNNP4ZB6K1QMGZX5CC0T,Lika,listener,that last one was the birdhouse,1772416508112,13.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MPFEXD6K7,2.0,refgame,1.0,page-B,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Triangle for arms,1772416511961,13.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MPFEXD6K7,2.0,refgame,1.0,page-B,C,01KJP2SDQCR0935BS4E06A6D2G,Felu,listener,true,1772416515078,13.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MPFEXD6K7,2.0,refgame,1.0,page-B,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Off kilter square for a head,1772416519219,13.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MPFEXD6K7,2.0,refgame,1.0,page-B,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,praying person again,1772416520094,13.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MPFEXD6K7,2.0,refgame,1.0,page-B,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,"This one looks like a person waving, with a square on top and triangle falling, looks kneeling",1772416525050,13.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAAFMWCTT6MPFEXD6K7,2.0,refgame,1.0,page-B,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Looks like somebody praying facing right,1772416526521,13.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAB1G61PNACVKVNQ61J,2.0,refgame,1.0,page5-28,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,Muffler on its side,1772416640846,16.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAB1G61PNACVKVNQ61J,2.0,refgame,1.0,page5-28,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Whale swimming the the left,1772416641094,16.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAB1G61PNACVKVNQ61J,2.0,refgame,1.0,page5-28,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,that cigarette one with the weird thing,1772416655055,16.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAB1G61PNACVKVNQ61J,2.0,refgame,1.0,page5-28,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,"Large rectangle head left, then a tail pointing to the right",1772416662317,16.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAB1G61PNACWEZ35PYR,3.0,refgame,1.0,page3-35,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Ok the chalice one? Royal cup,1772416972068,23.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAB1G61PNACWEZ35PYR,3.0,refgame,1.0,page3-35,C,01KJP2SNNP4ZB6K1QMGZX5CC0T,Lika,speaker,tall birdhouse... Jason here (Lika),1772416973382,23.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAB1G61PNACWEZ35PYR,3.0,refgame,1.0,page3-35,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,looks kind like  a chess piece,1772416983345,23.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAB1G61PNACWEZ35PYR,3.0,refgame,1.0,page3-35,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Triangle on top with a thin middle,1772416987564,23.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC02P8KA11,2.0,refgame,1.0,page7-107,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Fireball flying to the right,1772416602950,15.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC02P8KA11,2.0,refgame,1.0,page7-107,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,DIamond in the middle,1772416605354,15.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC02P8KA11,2.0,refgame,1.0,page7-107,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,flaming asteroid going right again,1772416611510,15.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC02P8KA11,2.0,refgame,1.0,page7-107,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,The bird with a diamond in the middle / fireball shape,1772416611706,15.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC108S9D9K,2.0,refgame,1.0,page7-255,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Looks like a rooster facing right,1772416552807,14.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC108S9D9K,2.0,refgame,1.0,page7-255,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,person with hood jumping and going right,1772416561246,14.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC108S9D9K,2.0,refgame,1.0,page7-255,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,The bunny looking one with parallelogram ear and triangle ear,1772416568511,14.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC108S9D9K,2.0,refgame,1.0,page7-255,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Minu you described it as a bird earlier,1772416572058,14.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC108S9D9K,2.0,refgame,1.0,page7-255,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,listener,Shape for head?,1772416581353,14.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMACAF76HADC108S9D9K,2.0,refgame,1.0,page7-255,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Many triangles,1772416586695,14.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7GPW0TA12,3.0,refgame,1.0,page5-28,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Whale with tail pointed to right,1772416915053,22.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7GPW0TA12,3.0,refgame,1.0,page5-28,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Thanks,1772416917952,22.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7GPW0TA12,3.0,refgame,1.0,page5-28,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Hera,speaker,cigarette,1772416919623,22.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7GPW0TA12,3.0,refgame,1.0,page5-28,C,01KJP2SNNP4ZB6K1QMGZX5CC0T,Lika,speaker,sideways muffler rectangle Jason here (Lika),1772416922237,22.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7GPW0TA12,3.0,refgame,1.0,page5-28,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,speaker,Rectangle then extending out to a two triangles,1772416938452,22.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7GPW0TA12,3.0,refgame,1.0,page5-28,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,listener,Parallelogram for tail,1772416941600,22.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7HYN07AK8,4.0,refgame,1.0,page7-107,B,01KJP2RVD8SK7AN1X5EMGRM458,Zuda,speaker,asteroi,1772417138883,27.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7HYN07AK8,4.0,refgame,1.0,page7-107,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,missing diamond white center,1772417143331,27.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7HYN07AK8,4.0,refgame,1.0,page7-107,C,01KJP2SDQCR0935BS4E06A6D2G,Felu,speaker,fire ball with diamond,1772417146140,27.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7HYN07AK8,4.0,refgame,1.0,page7-107,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,listener,Fireball,1772417148625,27.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7HYN07AK8,4.0,refgame,1.0,page7-107,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,sure lol,1772417153382,27.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7HYN07AK8,4.0,refgame,1.0,page7-107,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,listener,Its important we all have the same terms,1772417161254,27.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAD2X6CDPC7HYN07AK8,4.0,refgame,1.0,page7-107,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,looks rather fishy to me lol,1772417161435,27.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAEZZDYNJYRPCZA06KT,0.0,refgame,2.0,page9-46,C,01KJP2Q4FMMNPG4DTS771Y4V70,Player,speaker,Topless pyramid with rectangle taken out of left side,1772417736997,40.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAEZZDYNJYRPCZA06KT,0.0,refgame,2.0,page9-46,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Player,speaker,big mouth going left,1772417739804,40.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAEZZDYNJYRPCZA06KT,0.0,refgame,2.0,page9-46,A,01KJP2SNNP4ZB6K1QMGZX5CC0T,Player,speaker,jason here hsays that it is a pyramid shape with hole,1772417742626,40.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAEZZDYNJYRPCZA06KT,0.0,refgame,2.0,page9-46,C,01KJP2Q4FMMNPG4DTS771Y4V70,Player,speaker,Slope on right with large triangle,1772417746212,40.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAFDPF36KC3154ZNWEH,5.0,refgame,1.0,page5-28,B,01KJP2RVD8SK7AN1X5EMGRM458,Zuda,speaker,cigarette,1772417387843,32.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAFDPF36KC3154ZNWEH,5.0,refgame,1.0,page5-28,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,muffler,1772417390087,32.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAFDPF36KC3154ZNWEH,5.0,refgame,1.0,page5-28,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Whale,1772417390610,32.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAFDPF36KC3154ZNWEH,5.0,refgame,1.0,page5-28,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,listener,Yeah a chalice is like a bottle almost a wine bottle Ig,1772417396090,32.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAFDPF36KC3154ZNWEH,5.0,refgame,1.0,page5-28,C,01KJP2SNNP4ZB6K1QMGZX5CC0T,Lika,listener,not sure I can tell the difference between you and Felu,1772417400951,32.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DN5TH93XE,0.0,refgame,2.0,page-B,C,01KJP2Q4FMMNPG4DTS771Y4V70,Player,speaker,Person praying,1772417699428,39.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DN5TH93XE,0.0,refgame,2.0,page-B,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Player,speaker,someone praying to the right,1772417709169,39.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DN5TH93XE,0.0,refgame,2.0,page-B,A,01KJP2SNNP4ZB6K1QMGZX5CC0T,Player,speaker,jason here says the shape is a vase with pieces falling off the top,1772417710069,39.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DP0CPFF8B,5.0,refgame,1.0,page3-35,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Royal chalice,1772417340570,31.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DP0CPFF8B,5.0,refgame,1.0,page3-35,B,01KJP2RVD8SK7AN1X5EMGRM458,Zuda,speaker,chess piece,1772417342297,31.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DP0CPFF8B,5.0,refgame,1.0,page3-35,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,birdhouse,1772417343151,31.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DP0CPFF8B,5.0,refgame,1.0,page3-35,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,listener,"sorry, but I don't know what a chalice is",1772417359236,31.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DP0CPFF8B,5.0,refgame,1.0,page3-35,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,listener,Like a cup,1772417364242,31.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DP0CPFF8B,5.0,refgame,1.0,page3-35,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Triangle base,1772417367358,31.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DP0CPFF8B,5.0,refgame,1.0,page3-35,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,square stem,1772417373707,31.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAGD4HB935DP0CPFF8B,5.0,refgame,1.0,page3-35,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,listener,Like a house?,1772417377937,31.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAHF5MFM19XH831Z9DY,0.0,refgame,2.0,page7-255,B,01KJP2RH1QNE571FNJRJ0ZHM7W,Player,speaker,hooded dude jumping,1772417672570,38.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAHF5MFM19XH831Z9DY,0.0,refgame,2.0,page7-255,A,01KJP2Q4FMMNPG4DTS771Y4V70,Player,speaker,Rooster with triangle on top,1772417676074,38.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAHF5MFM19XH831Z9DY,0.0,refgame,2.0,page7-255,C,01KJP2SNNP4ZB6K1QMGZX5CC0T,Player,speaker,Jason here says that it is a bunny rabbit shape,1772417680599,38.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAHF5MFM19XH831Z9DY,0.0,refgame,2.0,page7-255,A,01KJP2Q4FMMNPG4DTS771Y4V70,Player,speaker,Parrallogram on left,1772417681616,38.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSE004241H,5.0,refgame,1.0,page9-46,A,01KJP2Q4FMMNPG4DTS771Y4V70,Repi,listener,We call that the royal chalice or smth,1772417295324,30.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSE004241H,5.0,refgame,1.0,page9-46,C,01KJP2SDQCR0935BS4E06A6D2G,Felu,listener,no im not lol,1772417296297,30.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSE004241H,5.0,refgame,1.0,page9-46,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,sorry pc crashed,1772417296459,30.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSE004241H,5.0,refgame,1.0,page9-46,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,Topless pyramid,1772417296784,30.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSE004241H,5.0,refgame,1.0,page9-46,B,01KJP2RVD8SK7AN1X5EMGRM458,Zuda,speaker,big mouth left,1772417299656,30.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSE004241H,5.0,refgame,1.0,page9-46,C,01KJP2Q9Z7MR3VPYE4MH3SC9C8,Nori,speaker,Pyramid with square cut out,1772417306701,30.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSE004241H,5.0,refgame,1.0,page9-46,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,With rectangle missing on the left,1772417310217,30.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSE004241H,5.0,refgame,1.0,page9-46,A,01KJP2RBVR6E36EKC8HYRAV5GF,Laju,speaker,"And yes that last one before, we call that the royal chalice",1772417324881,30.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSETZNHFNY,4.0,refgame,1.0,page3-35,B,01KJP2RVD8SK7AN1X5EMGRM458,Zuda,speaker,chess piece,1772417242727,29.0,0.0
01KJP22PXRH9VYFY7Z1HZVNSMN,01KJP3CMAJJ6FAGMTSETZNHFNY,4.0,refgame,1.0,page3-35,A,01KJP2SGRYQPGESDGRKTMMAJX4,Minu,speaker,big diamond head,1772417249420,29.0,0.0
